,주택관리번호,공고번호,주택명,주택구분코드,주택구분코드명,주택상세구분코드,주택상세구분코드명,분양구분코드,분양구분코드명,공급지역코드,공급지역명,공급위치 우편번호,공급위치,공급규모,모집공고일,청약접수시작일,청약접수종료일,특별공급 접수시작일,특별공급 접수종료일,1순위 접수일 해당지역,1순위 접수일 경기지역,1순위 접수일 기타지역,2순위 접수일 해당지역,2순위 접수일 경기지역,2순위 접수일 기타지역,당첨자발표일,계약시작일,계약종료일,홈페이지주소,건설업체명(시공사),문의처,사업주체명(시행사),입주예정월,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구
1152,2022000036,2022000036,충주 세경아파트,1,APT,3,국민,0,분양주택,360,충북,27415,충주시,171,2022-02-04,2022-02,2022-02-16,2022-02-14,2022-02-14,2022-02-15,,2022-02-15,2022-02-16,,2022-02-16,2022-02-22,2022-03-08,2022-03-11,https://saekyung.co.kr,세경건설(주),023-436-3541,세경건설(주),202206,N,N,N,N,N,N,N
1153,2022000038,2022000038,한화 포레나 청주매봉,1,APT,1,민영,0,분양주택,360,충북,28672,청주시,1849,2022-02-03,2022-02,2022-02-17,2022-02-14,2022-02-14,2022-02-15,,2022-02-16,2022-02-17,,2022-02-17,2022-02-23,2022-03-14,2022-03-26,https://hanwha.forena.co.kr/cheongju/,(주) 한화건설,1566-0233,아시아신탁주식회사,202509,N,Y,N,N,N,N,N
1154,2022000041,2022000041,내포신도시 모아미래도 메가시티 2차,1,APT,1,민영,0,분양주택,312,충남,32261,홍성군,836,2022-02-10,2022-02,2022-02-24,2022-02-21,2022-02-22,2022-02-23,,2022-02-23,2022-02-24,,2022-02-24,2022-03-03,2022-03-14,2022-03-18,http://www.np2-miraedo.com,주식회사 미래도건설,1833-6668,주식회사 모아미래도,202409,N,N,Y,N,N,N,N
1155,2022000043,2022000043,충주 예성세경아파트,1,APT,3,국민,0,분양주택,360,충북,27415,충주시,555,2022-02-18,2022-03,2022-03-04,2022-03-02,2022-03-02,2022-03-03,,2022-03-03,2022-03-04,,2022-03-04,2022-03-11,2022-03-23,2022-03-25,http://www.saekyung.co.kr,세경건설(주),023-436-3541,세경건설(주),202207,N,N,N,N,N,N,N
1156,2022000045,2022000045,힐스테이트 통영,1,APT,1,민영,0,분양주택,621,경남,53021,통영시,784,2022-02-18,2022-02,2022-03-03,2022-02-28,2022-02-28,2022-03-02,,2022-03-02,2022-03-03,,2022-03-03,2022-03-10,2022-03-21,2022-03-26,https://www.hillstate-hec.co.kr/tongyeong,현대엔지니어링(주),055-645-0333,(주)무궁화신탁,202504,N,N,N,N,N,N,N
1157,2022000047,2022000047,평택화양 휴먼빌 퍼스트시티,1,APT,1,민영,0,분양주택,410,경기,17945,평택시,1468,2022-02-11,2022-02,2022-02-24,2022-02-21,2022-02-21,2022-02-22,,2022-02-23,2022-02-24,,2022-02-24,2022-03-03,2022-03-16,2022-03-20,http://pt-humanvill.com,일신건영(주),1577-9333,일신건영(주),202508,N,Y,N,N,N,N,N
1158,2022000050,2022000050,e편한세상 안성 그랑루체,1,APT,1,민영,0,분양주택,410,경기,17584,안성시,1370,2022-02-18,2022-02,2022-03-04,2022-02-28,2022-02-28,2022-03-02,,2022-03-03,2022-03-04,,2022-03-04,2022-03-11,2022-03-23,2022-03-27,https://www.dlcon-apt.co.kr/,디엘건설(주),031-677-1370,한국자산신탁(주),202410,N,Y,N,N,N,N,N
1159,2022000051,2022000051,신영지웰 에스테이트 개봉역,1,APT,1,민영,0,분양주택,100,서울,8277,구로구,101,2022-02-17,2022-02,2022-03-04,2022-02-28,2022-02-28,2022-03-02,,2022-03-03,2022-03-04,,2022-03-04,2022-03-11,2022-03-22,2022-03-24,http://지웰에스테이트개봉역.com,신영건설 주식회사,1577-9997,(주)무궁화신탁,202407,Y,Y,N,N,N,N,N
1160,2022000052,2022000052,도램마을13단지 중흥S-클래스 그린카운티,1,APT,3,국민,0,분양주택,338,세종,30098,보람로,70,2022-02-04,2022-02,2022-02-16,2022-02-14,2022-02-14,2022-02-15,,2022-02-15,2022-02-16,,2022-02-16,2022-02-22,2022-03-07,2022-03-09,https://www.dr13-sclass.com,중흥건설(주),044-868-9343,합자회사 중흥주택,202205,Y,Y,N,N,N,N,N
1161,2022000054,2022000054,엘리프세종6-3,1,APT,3,국민,0,분양주택,338,세종,30059,산울동,560,2022-02-22,2022-03,2022-03-08,2022-03-04,2022-03-04,2022-03-07,,2022-03-07,2022-03-08,,2022-03-08,2022-03-15,2022-04-18,2022-04-24,http://www.엘리프세종6-3.com/,계룡건설산업(주),044-865-6177,계룡건설산업(주),202501,Y,Y,Y,N,N,N,N
1162,2022000062,2022000062,이천 마장택지지구 B1블럭 휴먼빌까사포레,1,APT,1,민영,0,분양주택,410,경기,17387,이천시,338,2022-02-24,2022-03,2022-03-14,2022-03-10,2022-03-10,2022-03-11,2022-03-11,2022-03-11,2022-03-14,2022-03-14,2022-03-14,2022-03-18,2022-04-01,2022-04-12,http://www.휴먼빌까사포레.kr,일신건영(주),1533-4995,주식회사 천강개발,202407,N,N,Y,N,N,Y,N
1163,2022000063,2022000063,서광교 파크뷰,1,APT,1,민영,0,분양주택,410,경기,16214,장안구,72,2022-03-11,2022-03,2022-03-24,2022-03-21,2022-03-21,2022-03-22,,2022-03-23,2022-03-24,,2022-03-24,2022-03-30,2022-04-11,2022-04-13,http://sgg-parkview.com,주식회사 에스에이건설,031-356-3222,교보자산신탁(주),202205,Y,Y,N,N,N,N,N
1164,2022000065,2022000065,장흥 줌파크 더 센트로,1,APT,1,민영,0,분양주택,513,전남,59325,장흥군,239,2022-02-18,2022-02,2022-02-25,2022-02-23,2022-02-23,2022-02-24,,2022-02-24,2022-02-25,,2022-02-25,2022-03-04,2022-03-15,2022-03-17,http://jh-zoompark.co.kr/,대창기업(주),1533-1263,코리아신탁(주),202404,N,N,N,N,N,N,N
1165,2022000067,2022000067,제주 더 힐 테라스,1,APT,1,민영,0,분양주택,690,제주,63064,애월읍,64,2022-02-18,2022-03,2022-03-03,,,2022-03-02,,2022-03-02,2022-03-03,,2022-03-03,2022-03-10,2022-03-21,2022-03-23,http://www.jejuthehill.com,금호건설 주식회사,1899-2787,제주시애월지역주택조합,202401,N,N,N,N,N,N,N
1166,2022000069,2022000069,힐스테이트 레이크 송도 4차,1,APT,1,민영,0,분양주택,400,인천,22022,연수구,1319,2022-02-11,2022-02,2022-02-23,2022-02-21,2022-02-21,2022-02-22,,2022-02-22,2022-02-23,,2022-02-23,2022-03-02,2022-03-14,2022-03-18,https://www.hillstate.co.kr/s/#lake_songdo4,현대건설(주),032-858-8007,송도랜드마크시티 유한회사,202507,Y,Y,N,N,N,Y,N
1167,2022000070,2022000070,신양주 모아엘가 니케,1,APT,1,민영,0,분양주택,410,경기,11517,양주시,570,2022-02-18,2022-02,2022-03-03,2022-02-28,2022-02-28,2022-03-02,,2022-03-02,2022-03-03,,2022-03-03,2022-03-10,2022-03-21,2022-03-23,http://yangju.moaelgaa.co.kr/,"거성토건(주), 혜림건설(주)",031-851-6566,(주)모아주택산업,202409,N,N,N,N,N,N,N
1168,2022000071,2022000071,파주운정3지구 A42블록 신영지웰 운정신도시,1,APT,1,민영,0,분양주택,410,경기,10888,파주시,606,2022-02-25,2022-03,2022-03-14,2022-03-10,2022-03-10,2022-03-11,2022-03-11,2022-03-11,2022-03-14,2022-03-14,2022-03-14,2022-03-18,2022-03-30,2022-04-05,http://uj.g-well.co.kr/,신영건설(주),031-941-6002,(주)신영,202412,N,Y,Y,N,N,Y,N
1169,2022000073,2022000073,대전 도마·변동 11구역 호반써밋 그랜드 센트럴,1,APT,1,민영,0,분양주택,300,대전,35335,서구,1017,2022-02-11,2022-02,2022-02-24,2022-02-21,2022-02-21,2022-02-22,,2022-02-23,2022-02-24,,2022-02-24,2022-03-04,2022-03-15,2022-03-19,http://www.hobansummit-dmbd.co.kr/,(주)호반건설,1670-4734,도마 변동11재정비촉진구역 주택재개발정비사업조합,202501,Y,Y,N,Y,N,N,N
1170,2022000074,2022000074,힐스테이트 구리역,1,APT,1,민영,0,분양주택,410,경기,11931,구리시,250,2022-02-17,2022-02,2022-03-04,2022-02-28,2022-02-28,2022-03-02,,2022-03-03,2022-03-04,,2022-03-04,2022-03-11,2022-03-22,2022-03-25,http://www.hillstate.co.kr/s/#guri,현대건설(주),031-554-4412,수택1지구 재건축정비사업조합,202405,Y,Y,N,Y,N,N,N
1171,2022000075,2022000075,제주시 신일 해피트리 더 힐,1,APT,1,민영,0,분양주택,690,제주,63336,제주시,92,2022-03-03,2022-03,2022-03-15,,,2022-03-14,,2022-03-14,2022-03-15,,2022-03-15,2022-03-21,2022-04-04,2022-04-06,http://제주시해피트리.com/,(주)신일,1833-4683,케이비부동산신탁(주),202307,N,N,N,N,N,N,N
1172,2022000080,2022000080,연동 해모로 루민 101동,1,APT,1,민영,0,분양주택,690,제주,63132,제주시,41,2022-02-25,2022-03,2022-03-08,,,2022-03-07,,2022-03-07,2022-03-08,,2022-03-08,2022-03-16,2022-03-28,2022-03-30,http://www.연동해모로.com,(주)에이치제이중공업 건설부문,1899-0890,우주빌라 소규모재건축사업조합,202407,N,N,N,N,N,N,N
1173,2022000081,2022000081,연동 해모로 루민 201동,1,APT,1,민영,0,분양주택,690,제주,63132,제주시,34,2022-02-25,2022-03,2022-03-08,,,2022-03-07,,2022-03-07,2022-03-08,,2022-03-08,2022-03-15,2022-03-28,2022-03-30,http://www.연동해모로.com,(주)에이치제이중공업 건설부문,1899-0890,정한빌라 소규모재건축사업조합,202407,N,N,N,N,N,N,N
1174,2022000083,2022000083,더샵 연동포레,1,APT,1,민영,0,분양주택,690,제주,63141,제주시,40,2022-02-18,2022-02,2022-03-02,,,2022-02-28,,2022-02-28,2022-03-02,,2022-03-02,2022-03-08,2022-03-22,2022-03-24,http://thesharp-jeju.co.kr,(주)포스코건설,1588-9764,(주)무궁화신탁,202310,N,N,N,N,N,N,N
1175,2022000084,2022000084,더샵 노형포레,1,APT,1,민영,0,분양주택,690,제주,63092,제주시,80,2022-02-18,2022-02,2022-03-02,,,2022-02-28,,2022-02-28,2022-03-02,,2022-03-02,2022-03-10,2022-03-22,2022-03-24,http://thesharp-jeju.co.kr,(주)포스코건설,1588-9764,(주)무궁화신탁,202310,N,N,N,N,N,N,N
1176,2022000085,2022000085,광주 화정 골드클래스 2차,1,APT,1,민영,0,분양주택,500,광주,61938,서구,138,2022-02-25,2022-03,2022-03-11,2022-03-07,2022-03-07,2022-03-08,,2022-03-10,2022-03-11,,2022-03-11,2022-03-17,2022-03-28,2022-03-30,http://hj2-goldclass.com,보광종합건설 주식회사,062-527-7770,(주)무궁화신탁,202501,N,Y,N,N,N,N,N
1177,2022000088,2022000088,당진 수청2지구 RH-3블록 호반써밋 시그니처 3차,1,APT,1,민영,0,분양주택,312,충남,31774,당진시,853,2022-03-04,2022-03,2022-03-16,2022-03-14,2022-03-14,2022-03-15,,2022-03-15,2022-03-16,,2022-03-16,2022-03-22,2022-04-04,2022-04-07,http://www.hobansummit-dj3.co.kr,(주)호반건설,1566-1343,(주)호반자산개발,202409,N,N,Y,N,N,N,N
1178,2022000090,2022000090,KTX송도역 서해그랑블 더 파크,1,APT,1,민영,0,분양주택,400,인천,21947,연수구,348,2022-02-23,2022-03,2022-03-11,2022-03-07,2022-03-07,2022-03-08,,2022-03-10,2022-03-11,,2022-03-11,2022-03-17,2022-03-28,2022-04-01,http://sd2seohai.co.kr/,(주)서해종합건설,1833-4112,(주)서해종합건설,202501,Y,Y,N,N,N,N,N
1179,2022000091,2022000091,수성 센트레빌 어반포레,1,APT,1,민영,0,분양주택,700,대구,42236,수성구,310,2022-02-18,2022-02,2022-03-04,2022-02-28,2022-02-28,2022-03-02,,2022-03-03,2022-03-04,,2022-03-04,2022-03-14,2022-03-25,2022-03-27,,동부건설,1533-4312,주식회사 필우산업개발,202407,Y,Y,N,N,N,N,N
1180,2022000092,2022000092,칸타빌 수유팰리스,1,APT,1,민영,0,분양주택,100,서울,1053,강북구,216,2022-02-18,2022-02,2022-03-04,2022-02-28,2022-02-28,2022-03-02,,2022-03-03,2022-03-04,,2022-03-04,2022-03-11,2022-03-22,2022-03-24,http://cantavilsuyu.co.kr,(주)대원,02-999-9995,시에스네트웍스(주),202206,Y,Y,N,Y,N,N,N
1181,2022000093,2022000093,서대전 한국아델리움,1,APT,1,민영,0,분양주택,300,대전,34977,중구,195,2022-03-04,2022-03,2022-03-17,2022-03-14,2022-03-14,2022-03-15,,2022-03-16,2022-03-17,,2022-03-17,2022-03-23,2022-04-04,2022-04-06,http://www.seodaejeon-adelium.com/,한국건설,042-824-4493,우리자산신탁 주식회사,202411,Y,Y,N,N,N,N,N
1182,2022000094,2022000094,창원 롯데캐슬 프리미어,1,APT,1,민영,0,분양주택,621,경남,51271,창원시,39,2022-02-25,2022-03,2022-03-08,,,2022-03-07,,2022-03-07,2022-03-08,,2022-03-08,2022-03-15,2022-03-26,2022-03-28,,롯데건설 주식회사,055-541-2000,회원1구역주택재개발정비사업조합,202203,N,N,N,Y,N,N,N
1183,2022000095,2022000095,구서 태성에버리치,1,APT,1,민영,0,분양주택,600,부산,46229,금정구,57,2022-03-25,2022-04,2022-04-07,2022-04-04,2022-04-04,2022-04-05,,2022-04-06,2022-04-07,,2022-04-07,2022-04-13,2022-04-25,2022-04-27,,동국종합건설(주),051-582-8854,주식회사 태성에버리치,202204,N,Y,N,N,N,N,N
1184,2022000096,2022000096,라데사 포레 매곡,1,APT,1,민영,0,분양주택,500,광주,61066,북구,44,2022-02-24,2022-03,2022-03-11,2022-03-07,2022-03-07,2022-03-08,,2022-03-10,2022-03-11,,2022-03-11,2022-03-17,2022-03-28,2022-03-30,http://ladesa.co.kr,승윤종합건설(주),062-574-5754,케이비부동산신탁(주),202204,N,Y,N,N,N,N,N
1185,2022000101,2022000101,울산 베스티안,1,APT,1,민영,0,분양주택,680,울산,44048,동구,62,2022-03-11,2022-03,2022-03-23,2022-03-21,2022-03-21,2022-03-22,,2022-03-22,2022-03-23,,2022-03-23,2022-03-29,2022-04-11,2022-04-13,http://www.ilhwacons.co.kr,일화종합건설 주식회사,052-922-1902,(주)무궁화신탁,202305,N,N,N,N,N,N,N
1186,2022000102,2022000102,엘크루 가우디움 만촌,1,APT,1,민영,0,분양주택,700,대구,42068,수성구,41,2022-06-28,2022-07,2022-07-14,2022-07-11,2022-07-11,2022-07-12,,2022-07-13,2022-07-14,,2022-07-14,2022-07-20,2022-08-02,2022-08-04,https://www.elcrumanchon.com,대우조선해양건설(주),1533-0667,신한자산신탁주식회사,202409,Y,Y,N,N,N,N,N
1187,2022000103,2022000103,한화 포레나 미아,1,APT,1,민영,0,분양주택,100,서울,1178,강북구,424,2022-03-24,2022-04,2022-04-07,2022-04-04,2022-04-04,2022-04-05,,2022-04-06,2022-04-07,,2022-04-07,2022-04-13,2022-05-02,2022-05-07,https://hanwha.forena.co.kr/mia,주식회사 한화건설,1533-2829,(주)무궁화신탁,202511,Y,Y,N,N,N,N,N
1188,2022000104,2022000104,봉담 파라곤,1,APT,1,민영,0,분양주택,410,경기,18303,화성시,105,2022-05-20,2022-05,2022-06-03,2022-05-30,2022-05-30,2022-05-31,,2022-06-02,2022-06-03,,2022-06-03,2022-06-10,2022-06-21,2022-06-23,http://bdparagon.com,(주)동양건설산업,1566-2387,동화3지구지역주택조합,202305,N,Y,N,N,N,N,N
1189,2022000111,2022000111,작전역 베네하임 더윈,1,APT,1,민영,0,분양주택,400,인천,21089,계양구,166,2022-03-25,2022-04,2022-04-07,2022-04-04,2022-04-04,2022-04-05,,2022-04-06,2022-04-07,,2022-04-07,2022-04-13,2022-04-25,2022-04-27,http://www.베네하임더윈.com/,광성종합건설(주),032-543-1900,우리자산신탁 주식회사,202401,N,Y,N,N,N,N,N
1190,2022000112,2022000112,휴안 더갤러리 오라,1,APT,1,민영,0,분양주택,690,제주,63145,제주시,48,2022-03-14,2022-03,2022-03-25,,,2022-03-24,,2022-03-24,2022-03-25,,2022-03-25,2022-03-31,2022-04-11,2022-04-13,https://huan-housing.co.kr/,(주)도현종합건설,1661-0449,(주)무궁화신탁,202308,N,N,N,N,N,N,N
1191,2022000116,2022000116,안양역 푸르지오 더샵,1,APT,1,민영,0,분양주택,410,경기,13995,안양시,687,2022-03-17,2022-03,2022-03-31,2022-03-28,2022-03-28,2022-03-29,,2022-03-30,2022-03-31,,2022-03-31,2022-04-06,2022-04-21,2022-04-26,https://www.prugio.com/ht/2022/anyang/,"(주)대우건설, (주)포스코건설",02-803-6789,안양1동진흥아파트주택재건축정비사업조합,202410,Y,Y,N,Y,N,N,N
1192,2022000119,2022000119,서울대입구역 더하이브 센트럴,1,APT,1,민영,0,분양주택,100,서울,8786,관악구,35,2022-03-24,2022-04,2022-04-07,2022-04-04,2022-04-04,2022-04-05,,2022-04-06,2022-04-07,,2022-04-07,2022-04-13,2022-04-25,2022-04-27,http://thehive-central.co.kr,(쥬)디에이건설,02-882-2468,우리자산신탁 주식회사,202401,Y,Y,N,Y,N,N,N
1193,2022000120,2022000120,가락마을6단지 중흥S-클래스 프라디움,1,APT,1,민영,0,분양주택,338,세종,30063,마음로,143,2022-03-11,2022-03,2022-03-23,2022-03-21,2022-03-21,2022-03-22,,2022-03-22,2022-03-23,,2022-03-23,2022-03-30,2022-04-11,2022-04-13,http://세종가락프라디움.com,주식회사 시티건설,044-868-2620,주식회사 시티건설산업,202205,Y,Y,N,N,N,N,N
1194,2022000121,2022000121,가락마을7단지 중흥S-클래스 프라디움,1,APT,1,민영,0,분양주택,338,세종,30063,마음안로,56,2022-03-11,2022-03,2022-03-23,2022-03-21,2022-03-21,2022-03-22,,2022-03-22,2022-03-23,,2022-03-23,2022-03-30,2022-04-11,2022-04-13,http://세종가락프라디움.com,주식회사 시티종합건설,044-868-2620,(주)시티산업개발,202205,Y,Y,N,N,N,N,N
1195,2022000123,2022000123,마크원 순천,1,APT,1,민영,0,분양주택,513,전남,57939,순천시,99,2022-05-06,2022-05,2022-05-19,2022-05-16,2022-05-16,2022-05-17,,2022-05-18,2022-05-19,,2022-05-19,2022-05-25,2022-06-07,2022-06-09,http://마크원순천.com,중우건설주식회사,061-751-9901,(주)무궁화신탁,202409,N,Y,N,N,N,N,N
1196,2022000124,2022000124,가야 봄여름가을겨울,1,APT,1,민영,0,분양주택,600,부산,47384,부산진구,90,2022-03-11,2022-03,2022-03-24,2022-03-21,2022-03-21,2022-03-22,,2022-03-23,2022-03-24,,2022-03-24,2022-03-30,2022-04-11,2022-04-13,http://www.가야봄여름가을겨울.com,수근종합건설,051-647-9629,가야주택건설 주식회사,202306,N,Y,N,N,N,N,N
1197,2022000127,2022000127,더 트루엘 포항,1,APT,1,민영,0,분양주택,712,경북,37904,포항시,255,2022-03-15,2022-03,2022-03-29,2022-03-25,2022-03-25,2022-03-28,,2022-03-28,2022-03-29,,2022-03-29,2022-04-04,2022-04-15,2022-04-19,http://www.더트루엘포항.com,일성건설(주),1522-2319,우리자산신탁 주식회사,202403,N,N,N,N,N,N,N
1198,2022000128,2022000128,힐스테이트 세운 센트럴 1단지,1,APT,1,민영,0,분양주택,100,서울,4544,중구,165,2022-04-08,2022-04,2022-04-21,2022-04-18,2022-04-18,2022-04-19,,2022-04-20,2022-04-21,,2022-04-21,2022-04-27,2022-05-10,2022-05-14,https://www.hillstate-hec.co.kr/sewoon,현대엔지니어링(주),02-587-0998,우리자산신탁 주식회사,202302,Y,Y,Y,Y,N,N,N
1199,2022000129,2022000129,힐스테이트 세운 센트럴 2단지,1,APT,1,민영,0,분양주택,100,서울,4544,중구,264,2022-04-08,2022-04,2022-04-21,2022-04-18,2022-04-18,2022-04-19,,2022-04-20,2022-04-21,,2022-04-21,2022-04-28,2022-05-10,2022-05-14,https://www.hillstate-hec.co.kr/sewoon,현대엔지니어링(주),02-587-0998,우리자산신탁 주식회사,202302,Y,Y,Y,Y,N,N,N
1200,2022000130,2022000130,전주 효자 엘르디움 에듀파크 아파트,1,APT,1,민영,0,분양주택,560,전북,55059,전주시,64,2022-06-27,2022-07,2022-07-12,2022-07-07,2022-07-07,2022-07-08,,2022-07-11,2022-07-12,,2022-07-12,2022-07-18,2022-07-29,2022-07-31,http://www.효자엘르디움.com,주식회사 지아이,063-247-1006,주식회사 지아이이엔씨,202403,N,Y,N,N,N,N,N
1201,2022000131,2022000131,부암2차 비스타동원 아트포레,1,APT,1,민영,0,분양주택,600,부산,47141,부산진구,440,2022-03-28,2022-04,2022-04-12,2022-04-07,2022-04-07,2022-04-08,,2022-04-11,2022-04-12,,2022-04-12,2022-04-18,2022-04-29,2022-05-03,http://www.dongwonapt.co.kr/buam2/,동원개발,051-469-0111,주식회사 아시아드종합개발,202508,N,Y,N,N,N,N,N
1202,2022000135,2022000135,화순3차 한국아델리움,1,APT,1,민영,0,분양주택,513,전남,58112,화순군,135,2022-03-24,2022-04,2022-04-06,2022-04-04,2022-04-04,2022-04-05,,2022-04-05,2022-04-06,,2022-04-06,2022-04-14,2022-04-27,2022-04-29,http://www.화순한국아델리움.com/,한국건설(주),1811-6734,화순교리지역주택조합,202407,N,N,N,N,N,N,N
1203,2022000136,2022000136,검단역 금강펜테리움 더 시글로 2차,1,APT,1,민영,0,분양주택,400,인천,22626,서구,483,2022-03-31,2022-04,2022-04-13,2022-04-11,2022-04-11,2022-04-12,,2022-04-12,2022-04-13,,2022-04-13,2022-04-19,2022-05-02,2022-05-04,http://www.gd-siglo2.co.kr,주식회사금강주택,1600-0255,주식회사 센테리움개발,202506,Y,Y,Y,N,N,Y,N
1204,2022000137,2022000137,힐스테이트 검단 웰카운티(민영주택),1,APT,1,민영,0,분양주택,400,인천,22631,서구,462,2022-03-25,2022-04,2022-04-13,2022-04-11,2022-04-11,2022-04-12,,2022-04-12,2022-04-13,,2022-04-13,2022-04-19,2022-05-09,2022-05-12,https://www.hillstate.co.kr/s/#gumdan_wellcounty,현대건설 주식회사 컨소시엄,032-566-1535,인천도시공사,202501,Y,Y,Y,N,N,Y,N
1205,2022000138,2022000138,힐스테이트 검단 웰카운티(공공분양주택),1,APT,3,국민,0,분양주택,400,인천,22631,서구,1073,2022-03-25,2022-04,2022-04-13,2022-04-11,2022-04-11,2022-04-12,,2022-04-12,2022-04-13,,2022-04-13,2022-04-19,2022-05-30,2022-06-05,https://www.hillstate.co.kr/s/#gumdan_wellcounty,현대건설 주식회사 컨소시엄,032-566-1535,인천도시공사,202501,Y,Y,Y,N,Y,Y,N
1206,2022000139,2022000139,이천 백사지구 1BL 신안실크밸리,1,APT,1,민영,0,분양주택,410,경기,17316,이천시,880,2022-03-25,2022-04,2022-04-06,2022-04-04,2022-04-04,2022-04-05,,2022-04-05,2022-04-06,,2022-04-06,2022-04-12,2022-04-25,2022-04-27,http://silkvalley-ic.co.kr/,신안건설산업(주),1577-0034,신안건설산업(주),202410,N,N,N,N,N,N,N
1207,2022000140,2022000140,제일풍경채 검단Ⅱ,1,APT,1,민영,0,분양주택,400,인천,22628,서구,1734,2022-03-29,2022-04,2022-04-12,2022-04-08,2022-04-08,2022-04-11,,2022-04-11,2022-04-12,,2022-04-12,2022-04-20,2022-05-07,2022-05-15,http://jeil-gd2.co.kr,제일건설(주),1533-0508,(주)인천검단2차피에프브이,202504,Y,Y,Y,N,N,Y,N
